Technology,Zip_Code,Count,Income,Pop
PHEV,55071,2,82726,5725
BEV,55073,3,99871,3524
PHEV,55073,2,99871,3524
BEV,55074,4,82917,2346
PHEV,55074,2,82917,2346
BEV,55075,13,63184,20212
PHEV,55075,15,63184,20212
BEV,55076,17,78113,21985
PHEV,55076,19,78113,21985
BEV,55077,34,78563,13280
PHEV,55077,20,78563,13280
BEV,55079,5,89280,8669
PHEV,55079,7,89280,8669
PHEV,55080,4,77685,2641
BEV,55082,80,100290,36093
PHEV,55082,78,100290,36093
BEV,55084,1,67102,1688
PHEV,55084,1,67102,1688
PHEV,55085,1,79464,498
PHEV,55088,1,92500,1772
BEV,55089,3,88542,1731
PHEV,55089,4,88542,1731
BEV,55090,2,48984,292
PHEV,55090,1,48984,292
BEV,55092,7,83766,10597
PHEV,55092,2,83766,10597
BEV,55101,18,58583,7743
PHEV,55101,8,58583,7743
BEV,55102,39,60018,18633
PHEV,55102,29,60018,18633
BEV,55103,11,34727,14062
PHEV,55103,16,34727,14062
BEV,55104,88,63618,45278
PHEV,55104,70,63618,45278
BEV,55105,130,92932,26545
PHEV,55105,79,92932,26545
BEV,55106,41,50609,58771
PHEV,55106,32,50609,58771
BEV,55107,18,54315,14279
PHEV,55107,14,54315,14279
BEV,55108,59,73144,15795
PHEV,55108,44,73144,15795
BEV,55109,25,64761,34148
PHEV,55109,28,64761,34148
BEV,55110,60,85062,40254
PHEV,55110,58,85062,40254
BEV,55112,86,74903,46009
PHEV,55112,66,74903,46009
BEV,55113,110,69720,41771
PHEV,55113,64,69720,41771
BEV,55114,14,62240,3120
PHEV,55114,9,62240,3120
BEV,55115,23,109152,9253
PHEV,55115,15,109152,9253
BEV,55116,82,72252,24809
PHEV,55116,57,72252,24809
BEV,55117,54,53034,45653
PHEV,55117,42,53034,45653
BEV,55118,70,67129,28318
PHEV,55118,50,67129,28318
BEV,55119,32,57597,43784
PHEV,55119,34,57597,43784
BEV,55120,15,98977,4495
PHEV,55120,8,98977,4495
BEV,55121,19,67250,8954
PHEV,55121,5,67250,8954
BEV,55122,53,79154,31447
PHEV,55122,50,79154,31447
BEV,55123,88,119162,26051
PHEV,55123,47,119162,26051
BEV,55124,99,89251,52889
PHEV,55124,80,89251,52889
BEV,55125,82,102539,43497
PHEV,55125,78,102539,43497
BEV,55126,65,92056,26957
PHEV,55126,55,92056,26957
BEV,55127,72,101573,18869
PHEV,55127,47,101573,18869
BEV,55128,28,70749,28863
PHEV,55128,29,70749,28863
BEV,55129,114,131469,26409
PHEV,55129,54,131469,26409
PHEV,55130,7,38314,18146
BEV,55150,2,65625,150
BEV,55301,10,96286,13657
PHEV,55301,20,96286,13657
BEV,55302,6,73171,7364
PHEV,55302,7,73171,7364
BEV,55303,26,84444,49784
PHEV,55303,45,84444,49784
BEV,55304,43,107760,49470
PHEV,55304,47,107760,49470
BEV,55305,91,82710,21406
PHEV,55305,38,82710,21406
BEV,55306,12,75026,16387
PHEV,55306,18,75026,16387
BEV,55307,1,63830,3475
PHEV,55307,1,63830,3475
BEV,55308,2,100304,9825
PHEV,55308,10,100304,9825
BEV,55309,16,89720,19294
PHEV,55309,16,89720,19294
BEV,55311,94,127570,38362
PHEV,55311,52,127570,38362
PHEV,55312,1,73125,1480
BEV,55313,16,79779,24633
PHEV,55313,20,79779,24633
BEV,55315,4,114229,5772
PHEV,55315,6,114229,5772
BEV,55316,21,92858,24755
PHEV,55316,21,92858,24755
BEV,55317,92,119886,21905
PHEV,55317,29,119886,21905
BEV,55318,45,88812,28524
PHEV,55318,32,88812,28524
BEV,55319,2,84034,5337
PHEV,55319,3,84034,5337
BEV,55320,4,78803,5052
PHEV,55320,1,78803,5052
PHEV,55321,2,62765,5371
BEV,55322,1,92237,3466
PHEV,55322,3,92237,3466
PHEV,55324,2,80192,1198
BEV,55325,1,71855,4600
BEV,55327,6,96429,3501
PHEV,55327,4,96429,3501
BEV,55328,12,96679,9623
PHEV,55328,6,96679,9623
BEV,55330,41,93372,38664
PHEV,55330,28,93372,38664
BEV,55331,135,137701,18979
PHEV,55331,47,137701,18979
PHEV,55332,1,57783,1796
PHEV,55336,2,60424,7772
BEV,55337,51,72907,44924
PHEV,55337,55,72907,44924
BEV,55338,1,69773,1234
BEV,55339,1,84875,1135
PHEV,55339,2,84875,1135
BEV,55340,36,133525,8475
PHEV,55340,16,133525,8475
BEV,55341,4,104250,3243
PHEV,55341,3,104250,3243
BEV,55342,1,63203,1738
BEV,55343,51,65803,25245
PHEV,55343,33,65803,25245
BEV,55344,45,72661,16846
PHEV,55344,18,72661,16846
BEV,55345,70,106210,21717
PHEV,55345,46,106210,21717
BEV,55346,58,119236,16453
PHEV,55346,34,119236,16453
BEV,55347,160,143081,30880
PHEV,55347,56,143081,30880
BEV,55349,1,66083,3779
PHEV,55349,2,66083,3779
BEV,55350,7,62095,17903
PHEV,55350,10,62095,17903
BEV,55352,14,81278,9522
PHEV,55352,13,81278,9522
BEV,55353,2,78750,3751
PHEV,55353,5,78750,3751
BEV,55354,1,64679,2907
PHEV,55354,1,64679,2907
BEV,55355,2,61317,9544
PHEV,55355,3,61317,9544
BEV,55356,32,136678,5348
PHEV,55356,13,136678,5348
BEV,55357,2,110250,3398
PHEV,55357,1,110250,3398
PHEV,55358,4,78424,5440
BEV,55359,25,101534,6256
PHEV,55359,6,101534,6256
BEV,55360,1,96296,2698
PHEV,55360,1,96296,2698
BEV,55362,13,76082,19286
PHEV,55362,8,76082,19286
BEV,55363,1,74390,4737
PHEV,55363,3,74390,4737
BEV,55364,44,117944,15348
PHEV,55364,23,117944,15348
BEV,55367,1,73625,1050
BEV,55369,60,90735,37450
PHEV,55369,43,90735,37450
BEV,55370,1,71000,695
PHEV,55370,1,71000,695
BEV,55371,4,71597,16878
PHEV,55371,7,71597,16878
BEV,55372,87,114556,33852
PHEV,55372,38,114556,33852
BEV,55373,1,72697,5741
PHEV,55373,11,72697,5741
BEV,55374,14,128072,15528
PHEV,55374,17,128072,15528
BEV,55375,6,110926,4775
PHEV,55375,7,110926,4775
BEV,55376,13,114409,17469
PHEV,55376,19,114409,17469
BEV,55378,46,119518,30606
PHEV,55378,36,119518,30606
BEV,55379,58,88072,45062
PHEV,55379,49,88072,45062
BEV,55381,2,71957,2075
BEV,55382,4,76763,3701
PHEV,55382,2,76763,3701
BEV,55384,1,50678,1906
PHEV,55384,4,50678,1906
PHEV,55385,1,57321,1176
BEV,55386,21,148782,7829
PHEV,55386,14,148782,7829
BEV,55387,19,100104,13512
PHEV,55387,22,100104,13512
BEV,55388,4,85274,5975
PHEV,55388,2,85274,5975
BEV,55389,2,63510,2524
PHEV,55390,2,83750,2466
BEV,55391,145,124073,16585
PHEV,55391,40,124073,16585
PHEV,55395,1,61977,2784
PHEV,55396,2,57833,2144
BEV,55397,1,72708,2780
BEV,55398,8,94033,16428
PHEV,55398,12,94033,16428
BEV,55401,54,94007,10238
PHEV,55401,23,94007,10238
BEV,55402,9,56324,524
PHEV,55402,3,56324,524
BEV,55403,62,48682,16784
PHEV,55403,54,48682,16784
BEV,55404,32,30585,26963
PHEV,55404,15,30585,26963
BEV,55405,90,58939,15942
PHEV,55405,47,58939,15942
BEV,55406,112,67723,33563
PHEV,55406,100,67723,33563
BEV,55407,63,62091,40980
PHEV,55407,70,62091,40980
BEV,55408,82,59917,31731
PHEV,55408,44,59917,31731
BEV,55409,40,76824,11926
PHEV,55409,26,76824,11926
BEV,55410,160,121595,20820
PHEV,55410,75,121595,20820
BEV,55411,18,41110,31183
PHEV,55411,16,41110,31183
BEV,55412,11,47372,23631
PHEV,55412,17,47372,23631
BEV,55413,26,70062,14261
PHEV,55413,19,70062,14261
BEV,55414,50,40812,35925
PHEV,55414,31,40812,35925
BEV,55415,26,103750,4815
PHEV,55415,7,103750,4815
BEV,55416,159,85108,33036
PHEV,55416,87,85108,33036
BEV,55417,79,89938,26593
PHEV,55417,66,89938,26593
BEV,55418,71,70642,30305
PHEV,55418,39,70642,30305
BEV,55419,157,109008,27966
PHEV,55419,78,109008,27966
BEV,55420,31,59535,21644
PHEV,55420,22,59535,21644
BEV,55421,21,56185,28582
PHEV,55421,30,56185,28582
BEV,55422,65,74697,29837
PHEV,55422,48,74697,29837
BEV,55423,52,66852,36300
PHEV,55423,40,66852,36300
BEV,55424,102,171125,9966
PHEV,55424,32,171125,9966
BEV,55425,13,62057,10737
PHEV,55425,10,62057,10737
BEV,55426,56,79955,26339
PHEV,55426,40,79955,26339
BEV,55427,57,80813,22646
PHEV,55427,32,80813,22646
BEV,55428,27,56235,31323
PHEV,55428,17,56235,31323
BEV,55429,16,54401,27899
PHEV,55429,17,54401,27899
BEV,55430,12,58903,22546
PHEV,55430,27,58903,22546
BEV,55431,28,84725,18275
PHEV,55431,25,84725,18275
BEV,55432,26,63480,30233
PHEV,55432,29,63480,30233
BEV,55433,19,64194,34441
PHEV,55433,22,64194,34441
BEV,55434,23,70841,31149
PHEV,55434,14,70841,31149
BEV,55435,37,67586,13965
PHEV,55435,23,67586,13965
BEV,55436,89,105718,13444
PHEV,55436,39,105718,13444
BEV,55437,24,79616,18136
PHEV,55437,29,79616,18136
BEV,55438,44,89390,16540
PHEV,55438,27,89390,16540
BEV,55439,130,138106,9072
PHEV,55439,18,138106,9072
BEV,55441,45,80230,18405
PHEV,55441,31,80230,18405
BEV,55442,26,107515,12747
PHEV,55442,30,107515,12747
BEV,55443,32,82751,31519
PHEV,55443,28,82751,31519
BEV,55444,7,87759,16122
PHEV,55444,7,87759,16122
BEV,55445,24,90566,12978
PHEV,55445,9,90566,12978
BEV,55446,100,135180,25437
PHEV,55446,56,135180,25437
BEV,55447,46,102214,21981
PHEV,55447,40,102214,21981
BEV,55448,24,77148,28091
PHEV,55448,25,77148,28091
BEV,55449,63,106101,28165
PHEV,55449,42,106101,28165
BEV,55454,1,21645,10024
PHEV,55454,2,21645,10024
PHEV,55602,1,36667,163
PHEV,55603,1,51953,497
BEV,55604,1,57500,3578
PHEV,55604,2,57500,3578
BEV,55607,1,50000,183
BEV,55612,3,76250,520
PHEV,55614,2,54913,2309
BEV,55616,4,63894,6869
PHEV,55616,4,63894,6869
PHEV,55703,1,52625,647
PHEV,55705,1,52227,3341
PHEV,55706,1,44792,1746
PHEV,55707,1,69097,3321
BEV,55711,1,54821,639
PHEV,55711,1,54821,639
PHEV,55718,1,65985,3299
BEV,55719,1,44097,5922
PHEV,55719,4,44097,5922
PHEV,55720,2,56717,17088
BEV,55721,1,65597,3253
PHEV,55721,1,65597,3253
BEV,55723,1,58700,2152
PHEV,55723,1,58700,2152
BEV,55731,3,50375,5896
PHEV,55731,1,50375,5896
PHEV,55732,1,53242,1515
PHEV,55733,3,81458,4938
BEV,55741,1,60658,3641
BEV,55744,5,56698,20444
PHEV,55744,9,56698,20444
BEV,55746,2,49744,16901
PHEV,55746,4,49744,16901
PHEV,55748,1,46204,1486
PHEV,55751,1,72625,1638
BEV,55767,1,52578,4527
PHEV,55767,3,52578,4527
BEV,55768,1,49464,2674
PHEV,55768,1,49464,2674
PHEV,55771,3,51680,1616
BEV,55775,1,70365,1567
BEV,55779,1,83944,3893
PHEV,55779,1,83944,3893
BEV,55781,1,62188,724
BEV,55783,1,60417,2364
PHEV,55783,1,60417,2364
PHEV,55787,1,56176,524
BEV,55790,1,60724,1955
BEV,55792,2,40676,9946
PHEV,55792,1,40676,9946
PHEV,55797,1,67667,1694
BEV,55802,5,31513,2412
PHEV,55802,2,31513,2412
BEV,55803,11,78726,17974
PHEV,55803,8,78726,17974
BEV,55804,27,83850,14907
PHEV,55804,22,83850,14907
BEV,55805,3,30140,9545
PHEV,55805,3,30140,9545
BEV,55806,1,37934,8756
PHEV,55806,2,37934,8756
BEV,55807,2,49223,9350
PHEV,55807,3,49223,9350
BEV,55808,2,44933,5848
BEV,55810,2,61107,8292
PHEV,55810,3,61107,8292
BEV,55811,11,68226,27938
PHEV,55811,10,68226,27938
BEV,55812,11,55516,11485
PHEV,55812,8,55516,11485
BEV,55901,51,73815,55363
PHEV,55901,48,73815,55363
BEV,55902,88,89760,25066
PHEV,55902,44,89760,25066
BEV,55904,13,61604,27506
PHEV,55904,18,61604,27506
BEV,55905,1,NA,0
BEV,55906,43,90972,19060
PHEV,55906,34,90972,19060
BEV,55912,6,50274,28970
PHEV,55912,21,50274,28970
BEV,55917,2,66875,3721
PHEV,55917,1,66875,3721
BEV,55919,1,60179,1043
PHEV,55919,1,60179,1043
BEV,55920,6,94798,7840
PHEV,55920,9,94798,7840
PHEV,55923,1,77981,4613
BEV,55925,2,69444,1098
PHEV,55925,1,69444,1098
PHEV,55927,2,65606,4325
BEV,55929,1,79861,1271
BEV,55932,2,74375,2091
PHEV,55932,2,74375,2091
PHEV,55934,3,80833,3231
BEV,55940,2,60924,2839
PHEV,55940,2,60924,2839
BEV,55941,2,64205,1028
BEV,55944,4,79207,7324
PHEV,55944,1,79207,7324
BEV,55945,1,70694,1254
PHEV,55945,1,70694,1254
PHEV,55946,2,70927,3326
BEV,55947,8,69885,7509
PHEV,55947,13,69885,7509
BEV,55949,4,61838,1697
PHEV,55949,2,61838,1697
PHEV,55951,1,55972,1596
PHEV,55952,1,75060,2680
PHEV,55954,1,60313,1438
BEV,55956,1,75972,1908
PHEV,55956,1,75972,1908
BEV,55959,1,68813,2508
BEV,55960,4,101927,3251
PHEV,55960,2,101927,3251
PHEV,55962,2,57898,777
BEV,55963,4,76907,5468
PHEV,55963,4,76907,5468
PHEV,55964,2,65606,4408
PHEV,55965,1,56250,2460
BEV,55967,1,84773,1128
BEV,55971,1,61742,2902
PHEV,55971,5,61742,2902
PHEV,55972,3,76458,5260
PHEV,55973,1,73542,272
BEV,55974,1,51701,2043
PHEV,55974,3,51701,2043
PHEV,55975,1,59451,4285
BEV,55976,4,67875,7853
PHEV,55976,4,67875,7853
BEV,55981,4,57788,3983
PHEV,55981,5,57788,3983
PHEV,55983,1,63698,1593
BEV,55985,1,62632,1832
BEV,55987,9,53098,34834
PHEV,55987,31,53098,34834
PHEV,55992,6,70450,4932
BEV,56001,27,52053,48397
PHEV,56001,27,52053,48397
BEV,56003,10,70245,14738
PHEV,56003,5,70245,14738
BEV,56007,3,49953,21075
PHEV,56007,11,49953,21075
BEV,56009,1,63889,1343
PHEV,56009,1,63889,1343
BEV,56011,1,84681,9403
PHEV,56011,5,84681,9403
PHEV,56013,2,50922,4263
BEV,56016,1,59306,962
BEV,56017,1,80822,1717
PHEV,56019,1,60500,847
BEV,56025,1,72500,435
PHEV,56026,2,69205,2020
BEV,56028,2,77750,1280
BEV,56029,1,55500,714
BEV,56031,3,49604,11802
PHEV,56031,1,49604,11802
BEV,56033,1,55139,369
PHEV,56033,2,55139,369
BEV,56044,3,86389,2132
PHEV,56044,3,86389,2132
PHEV,56045,1,61071,983
BEV,56048,5,70980,4289
PHEV,56048,1,70980,4289
BEV,56050,1,65739,1440
PHEV,56052,1,72188,762
BEV,56054,1,80000,1054
PHEV,56055,3,70000,4095
PHEV,56057,1,68378,3910
BEV,56058,4,63198,5745
PHEV,56058,2,63198,5745
BEV,56062,2,53603,3535
BEV,56063,4,94948,2909
PHEV,56063,2,94948,2909
BEV,56069,2,67000,4697
PHEV,56069,3,67000,4697
BEV,56071,6,88194,12878
PHEV,56071,13,88194,12878
PHEV,56072,2,60152,2189
BEV,56073,8,65906,16405
PHEV,56073,9,65906,16405
BEV,56074,1,79107,2099
PHEV,56074,3,79107,2099
BEV,56081,2,54617,5803
PHEV,56081,4,54617,5803
BEV,56082,7,61153,14475
PHEV,56082,5,61153,14475
BEV,56085,2,58860,5280
PHEV,56085,2,58860,5280
PHEV,56087,1,58097,2952
BEV,56093,10,54057,12287
PHEV,56093,1,54057,12287
BEV,56096,2,57759,3021
PHEV,56096,1,57759,3021
BEV,56097,1,52664,3692
PHEV,56097,2,52664,3692
PHEV,56098,1,58170,2105
BEV,56101,1,51337,5871
PHEV,56101,1,51337,5871
BEV,56110,1,61354,1825
BEV,56128,1,61818,2102
BEV,56138,1,64688,906
BEV,56141,1,57083,285
PHEV,56156,2,63041,5825
BEV,56159,1,48447,2774
PHEV,56159,1,48447,2774
PHEV,56171,1,61618,1814
BEV,56172,1,57250,2984
BEV,56175,1,56042,3202
PHEV,56176,1,59097,1111
PHEV,56178,3,55893,1891
BEV,56187,3,52699,14574
PHEV,56187,6,52699,14574
BEV,56201,8,51860,23562
PHEV,56201,11,51860,23562
PHEV,56207,1,66250,256
PHEV,56209,1,60625,2216
BEV,56215,1,52016,4281
PHEV,56215,2,52016,4281
BEV,56220,1,54375,2653
PHEV,56220,1,54375,2653
PHEV,56224,1,57500,348
PHEV,56229,1,65000,1921
PHEV,56232,1,53375,2392
PHEV,56251,2,63750,848
PHEV,56252,1,53676,1185
PHEV,56256,1,52614,2412
BEV,56257,1,51389,505
BEV,56258,1,54324,15505
PHEV,56258,5,54324,15505
PHEV,56264,2,68125,2080
BEV,56265,1,54863,7324
PHEV,56265,3,54863,7324
BEV,56267,5,58750,7003
PHEV,56267,8,58750,7003
PHEV,56271,1,64167,1161
BEV,56273,3,68240,4926
PHEV,56273,2,68240,4926
BEV,56277,4,63150,3089
PHEV,56277,2,63150,3089
BEV,56278,1,56354,2661
PHEV,56283,4,55521,6310
BEV,56288,3,78790,4718
PHEV,56288,3,78790,4718
PHEV,56289,1,62708,639
BEV,56301,10,52199,34524
PHEV,56301,20,52199,34524
BEV,56303,8,51813,25490
PHEV,56303,13,51813,25490
BEV,56304,8,49917,16701
PHEV,56304,6,49917,16701
BEV,56307,1,73628,5427
PHEV,56307,3,73628,5427
BEV,56308,5,64132,25235
PHEV,56308,12,64132,25235
BEV,56309,1,56750,1394
BEV,56310,3,78705,5383
PHEV,56310,5,78705,5383
BEV,56312,1,65000,2673
BEV,56315,2,70526,1637
PHEV,56316,1,52500,1509
PHEV,56318,2,69219,1048
BEV,56320,3,78641,8471
PHEV,56320,3,78641,8471
PHEV,56327,3,75769,790
BEV,56329,1,74798,7449
PHEV,56329,5,74798,7449
PHEV,56330,1,62083,1624
BEV,56331,1,79583,2395
PHEV,56331,2,79583,2395
PHEV,56332,1,71307,1589
BEV,56334,1,61548,5739
PHEV,56334,5,61548,5739
PHEV,56336,2,59423,1456
PHEV,56338,1,61641,1506
BEV,56340,1,66813,2526
BEV,56345,4,52621,14498
PHEV,56345,5,52621,14498
PHEV,56352,2,60634,6007
BEV,56353,3,61823,9300
PHEV,56353,3,61823,9300
PHEV,56357,2,81477,1160
BEV,56358,1,61875,3307
PHEV,56358,2,61875,3307
PHEV,56360,1,54384,3836
BEV,56361,1,59519,2417
PHEV,56362,4,64421,5772
PHEV,56364,1,62610,5775
BEV,56367,2,77354,6697
PHEV,56367,2,77354,6697
BEV,56368,2,69543,4634
PHEV,56368,1,69543,4634
BEV,56374,1,72330,10778
PHEV,56374,3,72330,10778
BEV,56377,13,75666,19637
PHEV,56377,14,75666,19637
BEV,56378,2,61710,7889
PHEV,56378,4,61710,7889
BEV,56379,7,58185,16905
PHEV,56379,8,58185,16905
BEV,56381,1,62292,2459
PHEV,56385,1,54500,745
PHEV,56387,1,40990,7329
BEV,56401,9,52247,29973
PHEV,56401,6,52247,29973
BEV,56425,2,71338,8262
PHEV,56425,3,71338,8262
PHEV,56431,1,50819,8778
BEV,56435,3,50551,2733
PHEV,56435,1,50551,2733
BEV,56438,1,55324,2717
PHEV,56438,1,55324,2717
PHEV,56441,3,44580,3742
BEV,56442,2,62500,2428
PHEV,56442,3,62500,2428
BEV,56443,1,59833,1325
BEV,56444,3,62212,3127
PHEV,56444,1,62212,3127
BEV,56447,1,42000,948
BEV,56452,3,52778,1779
PHEV,56455,1,54153,1883
PHEV,56461,2,63750,3260
BEV,56464,2,53207,4606
PHEV,56464,2,53207,4606
BEV,56465,1,62545,2097
PHEV,56465,2,62545,2097
BEV,56467,1,57847,2517
BEV,56468,6,73214,4385
PHEV,56468,2,73214,4385
PHEV,56469,1,53393,1004
BEV,56470,4,53087,10457
PHEV,56470,7,53087,10457
PHEV,56472,5,60313,7780
BEV,56473,3,60118,3441
PHEV,56473,3,60118,3441
BEV,56474,1,44661,4138
PHEV,56474,3,44661,4138
BEV,56477,2,50650,2924
PHEV,56477,1,50650,2924
BEV,56479,1,46429,5225
BEV,56482,1,45854,6829
PHEV,56482,5,45854,6829
PHEV,56484,1,51773,3343
BEV,56501,5,60833,17425
PHEV,56501,9,60833,17425
BEV,56510,2,56016,2249
PHEV,56511,1,67130,1954
PHEV,56514,4,78636,3701
BEV,56515,3,62344,2999
PHEV,56515,2,62344,2999
PHEV,56520,1,52028,3780
PHEV,56521,1,55000,750
PHEV,56524,3,49125,618
BEV,56529,1,80154,4414
PHEV,56529,2,80154,4414
BEV,56534,1,76071,1291
PHEV,56535,1,52625,1216
BEV,56536,2,63646,395
BEV,56537,6,54012,18838
PHEV,56537,12,54012,18838
BEV,56540,1,59375,2121
PHEV,56542,1,49595,2808
BEV,56543,1,76875,217
PHEV,56544,2,62413,5433
PHEV,56547,1,79485,2653
PHEV,56549,2,80448,5026
BEV,56550,1,45000,429
BEV,56551,1,53700,2073
PHEV,56557,1,41250,2903
BEV,56560,9,61667,44321
PHEV,56560,20,61667,44321
PHEV,56567,1,57554,3238
BEV,56571,2,63393,1863
BEV,56572,2,65128,5323
PHEV,56572,2,65128,5323
BEV,56573,2,55233,6273
BEV,56578,1,78542,778
PHEV,56578,2,78542,778
PHEV,56587,4,62083,1353
BEV,56601,7,51531,34785
PHEV,56601,16,51531,34785
PHEV,56621,2,47578,4840
PHEV,56623,2,44797,2759
PHEV,56630,1,42576,2204
PHEV,56633,1,43844,4701
PHEV,56647,1,51786,608
PHEV,56649,2,50815,9036
BEV,56657,1,39345,295
BEV,56667,1,68214,588
PHEV,56667,1,68214,588
PHEV,56676,1,60329,1640
PHEV,56686,1,61125,725
BEV,56701,3,59923,12998
PHEV,56701,4,59923,12998
BEV,56713,1,79318,1049
BEV,56716,2,58088,9207
BEV,56721,1,64059,10242
PHEV,56721,3,64059,10242
PHEV,56723,1,75938,878
BEV,56733,1,57031,303
PHEV,56733,1,57031,303
BEV,56736,1,66500,962
BEV,56750,2,57917,2288
PHEV,56751,2,63203,5728
PHEV,76262,1,121352,39425
PHEV,78537,1,29959,48072
PHEV,80920,1,96284,40016
BEV,97205,3,37420,7462
BEV,05403,1,72924,18761
BEV,06103,1,84469,1878
BEV,06484,1,97131,41141
BEV,06831,1,167083,14588
BEV,06855,1,64969,8540
BEV,06897,1,193292,18463
BEV,07001,25,69849,17981
PHEV,07001,16,69849,17981
BEV,07002,66,63947,65091
PHEV,07002,46,63947,65091
BEV,07003,114,78034,49260
PHEV,07003,64,78034,49260
BEV,07004,34,122063,7390
PHEV,07004,29,122063,7390
BEV,07005,70,111946,14939
PHEV,07005,28,111946,14939
BEV,07006,120,127921,25553
PHEV,07006,55,127921,25553
BEV,07008,23,73347,23589
PHEV,07008,12,73347,23589
BEV,07009,66,123768,12516
PHEV,07009,26,123768,12516
BEV,07010,50,72633,25126
PHEV,07010,24,72633,25126
BEV,07011,24,59519,39783
PHEV,07011,23,59519,39783
BEV,07012,26,81361,12756
PHEV,07012,13,81361,12756
BEV,07013,62,92312,26536
PHEV,07013,42,92312,26536
BEV,07014,16,89349,5300
PHEV,07014,5,89349,5300
BEV,07016,83,129781,24014
PHEV,07016,42,129781,24014
BEV,07017,8,48673,36471
PHEV,07017,6,48673,36471
BEV,07018,12,47094,27942
PHEV,07018,5,47094,27942
BEV,07020,98,127221,12403
PHEV,07020,40,127221,12403
BEV,07021,26,213309,2095
PHEV,07021,14,213309,2095
BEV,07022,13,57698,14258
PHEV,07022,7,57698,14258
BEV,07023,27,147905,7660
PHEV,07023,16,147905,7660
BEV,07024,180,83767,37430
PHEV,07024,85,83767,37430
BEV,07026,41,62867,31695
PHEV,07026,13,62867,31695
BEV,07027,8,88892,4338
PHEV,07027,2,88892,4338
BEV,07028,64,198625,7724
PHEV,07028,22,198625,7724
BEV,07029,41,69389,19901
PHEV,07029,9,69389,19901
BEV,07030,182,147620,53193
PHEV,07030,50,147620,53193
BEV,07031,20,84527,15677
PHEV,07031,16,84527,15677
BEV,07032,37,70658,41368
PHEV,07032,26,70658,41368
BEV,07033,15,93208,8161
PHEV,07033,5,93208,8161
BEV,07034,17,86799,9143
PHEV,07034,10,86799,9143
BEV,07035,20,98136,10487
PHEV,07035,11,98136,10487
BEV,07036,58,72432,43845
PHEV,07036,26,72432,43845
BEV,07039,371,166629,29846
PHEV,07039,87,166629,29846
BEV,07040,162,138870,24696
PHEV,07040,73,138870,24696
BEV,07041,84,134732,6770
PHEV,07041,22,134732,6770
BEV,07042,156,108708,26293
PHEV,07042,74,108708,26293
BEV,07043,139,205735,12567
PHEV,07043,66,205735,12567
BEV,07044,59,125000,13622
PHEV,07044,27,125000,13622
BEV,07045,94,169095,10670
PHEV,07045,33,169095,10670
BEV,07046,86,242083,4305
PHEV,07046,19,242083,4305
BEV,07047,68,63908,61619
PHEV,07047,34,63908,61619
BEV,07050,10,43039,30302
PHEV,07050,14,43039,30302
BEV,07052,206,105584,47342
PHEV,07052,95,105584,47342
BEV,07054,197,99251,29144
PHEV,07054,40,99251,29144
BEV,07055,33,40944,70090
PHEV,07055,20,40944,70090
BEV,07057,15,68845,11540
PHEV,07057,13,68845,11540
BEV,07058,29,132402,5109
PHEV,07058,10,132402,5109
BEV,07059,243,170096,15689
PHEV,07059,57,170096,15689
BEV,07060,40,58707,45520
PHEV,07060,39,58707,45520
BEV,07062,15,69590,12745
PHEV,07062,7,69590,12745
BEV,07063,15,65377,13589
PHEV,07063,8,65377,13589
BEV,07064,5,89022,3864
PHEV,07064,3,89022,3864
BEV,07065,52,78946,29543
PHEV,07065,17,78946,29543
BEV,07066,47,109924,15735
PHEV,07066,23,109924,15735
BEV,07067,54,113136,18205
PHEV,07067,24,113136,18205
BEV,07068,44,129006,5834
PHEV,07068,21,129006,5834
BEV,07069,87,156408,6191
PHEV,07069,28,156408,6191
BEV,07070,54,101473,18398
PHEV,07070,28,101473,18398
BEV,07071,41,79985,22298
PHEV,07071,19,79985,22298
BEV,07072,24,88827,6178
PHEV,07072,6,88827,6178
BEV,07073,18,80896,9584
PHEV,07073,11,80896,9584
BEV,07074,8,66976,2716
PHEV,07074,1,66976,2716
BEV,07075,55,110625,8769
PHEV,07075,23,110625,8769
BEV,07076,146,131630,24162
PHEV,07076,56,131630,24162
BEV,07077,8,76813,2627
PHEV,07077,2,76813,2627
BEV,07078,328,250001,13372
PHEV,07078,78,250001,13372
BEV,07079,115,138525,16662
PHEV,07079,77,138525,16662
BEV,07080,79,101565,23956
PHEV,07080,29,101565,23956
BEV,07081,52,111899,17406
PHEV,07081,31,111899,17406
BEV,07082,56,130905,5011
PHEV,07082,11,130905,5011
BEV,07083,89,90971,55162
PHEV,07083,28,90971,55162
BEV,07086,84,101449,14604
PHEV,07086,21,101449,14604
BEV,07087,39,48965,68256
PHEV,07087,22,48965,68256
BEV,07088,4,64130,3249
PHEV,07088,1,64130,3249
BEV,07090,234,171064,29856
PHEV,07090,75,171064,29856
BEV,07092,49,120750,6890
PHEV,07092,15,120750,6890
BEV,07093,91,57473,63979
PHEV,07093,33,57473,63979
BEV,07094,109,114821,20125
PHEV,07094,28,114821,20125
BEV,07095,31,86615,19989
PHEV,07095,16,86615,19989
BEV,07102,13,25677,13505
PHEV,07102,7,25677,13505
BEV,07103,6,30108,32881
PHEV,07103,10,30108,32881
BEV,07104,18,37424,51075
PHEV,07104,11,37424,51075
BEV,07105,28,44785,52008
PHEV,07105,42,44785,52008
BEV,07106,3,41195,33851
PHEV,07106,11,41195,33851
BEV,07107,6,31842,37684
